lot,wafer,step,tool_id,cd_nm,overlay_nm,film_A,defect_count,defect_density
lot_001,wafer_08,m1_litho,LITHO-M1,45.64435853555853,2.445468655601362,506.4080201954266,9,0.08903051255696244
lot_001,wafer_08,m1_etch,ETCH-M1,44.871368537334796,2.5230584597972765,510.1167680886217,11,0.1123443979059013
lot_001,wafer_08,cmp,CMP-01,46.03323888625242,1.867883317129629,520.7969583950774,1,0.016380007982649603
lot_001,wafer_09,gate_etch,ETCH-G01,45.81121767383826,3.681440204264117,498.4712374317426,12,0.12504706192973514
lot_001,wafer_09,contact_etch,ETCH-C01,45.31387271037596,1.6516673078494428,518.9409053895714,15,0.14321622818822016
lot_001,wafer_09,m1_litho,LITHO-M1,44.123463993405856,2.352648181463328,511.37276610494655,9,0.09433407072653545
lot_001,wafer_09,m1_etch,ETCH-M1,45.85009777721191,2.0899984444556967,501.4290948703605,10,0.09993204395637197
lot_001,wafer_09,cmp,CMP-01,44.66655812757222,2.3036551623835813,523.2716384374014,11,0.11217142377967029
lot_001,wafer_10,gate_etch,ETCH-G01,46.276976008703556,2.4647930080221157,523.9170753444139,7,0.06430306244305793
lot_001,wafer_10,contact_etch,ETCH-C01,44.99777639846662,2.5666739982595668,520.663195286705,9,0.09309404704495401
lot_001,wafer_10,m1_litho,LITHO-M1,46.855474637934336,1.9641960585619171,517.0526291319968,12,0.11575794454796832
lot_001,wafer_10,m1_etch,ETCH-M1,44.84516213317441,2.403979710049331,512.5008538899503,15,0.14808672365455985
lot_001,wafer_10,cmp,CMP-01,45.99440384923727,3.3415965081654218,502.4117179706247,8,0.07455036425619668
lot_001,wafer_11,gate_etch,ETCH-G01,47.733743583341045,2.2353336856764603,513.873176830218,10,0.09654105960173526
lot_001,wafer_11,contact_etch,ETCH-C01,43.92367307712426,3.425117252677615,515.2678899348728,5,0.0567875554406861
lot_001,wafer_11,m1_litho,LITHO-M1,46.05886358902352,1.969095572331125,512.3348127523361,4,0.036401396852474094
lot_001,wafer_11,m1_etch,ETCH-M1,45.24933436472134,1.2461932650510237,503.64940277932607,11,0.11247152367834277
lot_001,wafer_11,cmp,CMP-01,45.71794018313002,2.65745608542946,514.0827879157732,10,0.10257897032589725
lot_001,wafer_12,gate_etch,ETCH-G01,46.01559625391782,0.9666276700949952,518.9017100786745,11,0.11595551282828082
lot_001,wafer_12,contact_etch,ETCH-C01,45.41613792267676,3.1141226626084073,502.23829488081077,12,0.11093382525964304
lot_001,wafer_12,m1_litho,LITHO-M1,46.474850392545214,1.916258733183147,515.4934274307727,14,0.14535684969757412
lot_001,wafer_12,m1_etch,ETCH-M1,44.3017852944745,3.079902836466255,513.4745860515545,19,0.19194969004839096
lot_001,wafer_12,cmp,CMP-01,46.770649850233994,1.296938040102483,509.8979390609982,8,0.08898597479329415
lot_001,wafer_13,gate_etch,ETCH-G01,46.31115974452955,1.2222510739399537,513.4605774255849,11,0.1082444040555058
lot_001,wafer_13,contact_etch,ETCH-C01,45.70572197621299,1.1250103787731744,512.5435058757689,10,0.10620799799940532
lot_001,wafer_13,m1_litho,LITHO-M1,45.52001650011939,1.7795158466637542,512.3373965041686,11,0.10760491133581176
lot_001,wafer_13,m1_etch,ETCH-M1,47.82816101202448,0.4920189790833127,520.9111461129113,6,0.06319411276438835
lot_001,wafer_13,cmp,CMP-01,45.774097326584574,0.7925423250043435,503.534209971172,7,0.07012408136201337
lot_001,wafer_14,gate_etch,ETCH-G01,46.24508109728243,1.1698289942270308,508.43512455885764,13,0.12472492776538469
lot_001,wafer_14,contact_etch,ETCH-C01,45.4196183671129,2.086459420011461,518.3099964698725,15,0.1386277829537821
lot_001,wafer_14,m1_litho,LITHO-M1,46.806579250183574,1.5922505987277187,516.8432134760099,10,0.08894997940569656
lot_001,wafer_14,m1_etch,ETCH-M1,46.17382997114923,2.550188507098808,503.4886185203283,3,0.032700023333745554
lot_001,wafer_14,cmp,CMP-01,46.09422174242993,1.647446037158541,498.86017572897475,13,0.12479338703437039
lot_001,wafer_15,gate_etch,ETCH-G01,46.098697404167886,1.483595682538514,506.3249479250884,5,0.04975434656971692
lot_001,wafer_15,contact_etch,ETCH-C01,47.47702416672294,1.9340634772066723,512.8882008987794,6,0.05527728555120142
lot_001,wafer_15,m1_litho,LITHO-M1,45.913920165426525,2.6373467339928025,507.0424037484887,7,0.06552056926827084
lot_001,wafer_15,m1_etch,ETCH-M1,46.001310390388745,2.574410869747768,514.5162215629296,15,0.15697135918173655
lot_001,wafer_15,cmp,CMP-01,46.173424505947814,3.436885191168524,514.8464328613893,10,0.09580919964675111
lot_001,wafer_16,gate_etch,ETCH-G01,46.1096820511402,1.4254378845427595,501.30571685329494,8,0.08613173730647862
lot_001,wafer_16,contact_etch,ETCH-C01,46.54605379151804,1.9734124668693254,529.2911730229788,6,0.05264083387494106
lot_001,wafer_16,m1_litho,LITHO-M1,47.492660476048165,3.040169379828801,511.38138991591273,4,0.033658344160878234
lot_001,wafer_16,m1_etch,ETCH-M1,44.549730144825226,2.357357524419757,522.1030567821638,9,0.0932989303567901
lot_001,wafer_16,cmp,CMP-01,46.69451341624227,1.8528295920575906,506.9459141949125,11,0.10759146443684597
lot_001,wafer_17,gate_etch,ETCH-G01,46.392037251356996,0.8577991053803313,511.3832308159668,11,0.10383249273407626
lot_001,wafer_17,contact_etch,ETCH-C01,45.903010470845565,2.73256644501414,508.89539925577867,14,0.13706251765215965
lot_001,wafer_17,m1_litho,LITHO-M1,46.54516214518479,2.8175226975376004,511.52874819550925,13,0.11510191572341152
lot_001,wafer_17,m1_etch,ETCH-M1,43.45758619861308,1.9205148964985055,506.7342136790841,7,0.08468206350728678
lot_001,wafer_17,cmp,CMP-01,45.664352042677194,0.8607060977036596,509.0355388446037,13,0.12490815575655637
lot_001,wafer_18,gate_etch,ETCH-G01,47.50958836274041,2.210705272919644,515.0107385240066,12,0.12546115406835506
lot_001,wafer_18,contact_etch,ETCH-C01,47.500022656185614,2.6738954835202353,511.7091837985275,8,0.0724789795467506
lot_001,wafer_18,m1_litho,LITHO-M1,45.87148984703539,2.2374184932443884,510.498380303908,13,0.1276631063653397
lot_001,wafer_18,m1_etch,ETCH-M1,45.3690088070603,2.777782580913909,502.38316771834405,12,0.12059514290223806
lot_001,wafer_18,cmp,CMP-01,46.86623956747763,2.7325843541584582,521.2744556565322,8,0.07191324610636499
lot_001,wafer_19,gate_etch,ETCH-G01,45.693338772459825,3.399919446027836,505.8157711553472,6,0.05342334050104839
lot_001,wafer_19,contact_etch,ETCH-C01,44.626128193006465,2.0246730675148608,519.3999259468237,0,-0.024237144676545766
lot_001,wafer_19,m1_litho,LITHO-M1,45.89236661260622,0.9495365085377427,509.800092698396,9,0.08745373444250432
lot_001,wafer_19,m1_etch,ETCH-M1,47.15108164642962,2.393083857002266,503.3723718234282,9,0.08854125465762513
lot_001,wafer_19,cmp,CMP-01,44.008362840231904,1.0952600909099268,503.48295608552706,22,0.2153660920509728
lot_001,wafer_20,gate_etch,ETCH-G01,45.94442316886133,2.600059481183646,507.95232099215485,11,0.11161068552577352
lot_001,wafer_20,contact_etch,ETCH-C01,45.4496219860578,1.9118729454045573,512.7814188084761,7,0.0778127131112884
lot_001,wafer_20,m1_litho,LITHO-M1,47.21017907127447,1.5566202033903984,494.0613461186443,8,0.080798479372336
lot_001,wafer_20,m1_etch,ETCH-M1,45.95775781482935,2.297652483454911,525.1817925891706,12,0.12806317153912283
lot_001,wafer_20,cmp,CMP-01,47.34199672501276,2.24535770014194,502.88439620497337,8,0.09433944460504352
lot_002,wafer_01,gate_etch,ETCH-G01,46.99155287203042,1.5345129509488744,499.64703528440447,8,0.09063319266522961
lot_002,wafer_01,contact_etch,ETCH-C01,44.99150850201862,1.696896301586949,500.52696159944077,13,0.12768313528703756
lot_002,wafer_01,m1_litho,LITHO-M1,46.2664693705693,2.4162909803806394,501.7314874800422,12,0.11576594813668215
lot_002,wafer_01,m1_etch,ETCH-M1,45.42615787559975,3.0986404981456976,505.9374221100425,8,0.07514929616961509
lot_002,wafer_01,cmp,CMP-01,45.35733737279952,2.1283585651727535,523.0777418931872,7,0.07502916941249772
lot_002,wafer_02,gate_etch,ETCH-G01,46.03796737350346,1.5015782275935718,515.0539529722023,13,0.12229946773512393
lot_002,wafer_02,contact_etch,ETCH-C01,44.91284260332069,1.6619229837638336,505.9519405607104,11,0.10500285831563806
lot_002,wafer_02,m1_litho,LITHO-M1,46.108818993465256,2.2876877111760763,511.255946699845,14,0.13612558864465074
lot_002,wafer_02,m1_etch,ETCH-M1,47.286616544934446,2.1717709683048385,513.680720980766,11,0.11049619716479946
lot_002,wafer_02,cmp,CMP-01,47.06778033306566,1.9399215413473447,516.2453543858252,3,0.0332982132351283
lot_002,wafer_03,gate_etch,ETCH-G01,46.42344655333617,1.861915737273232,511.5294511350397,14,0.1356529661927773
lot_002,wafer_03,contact_etch,ETCH-C01,46.36774857690709,1.763996366573707,508.03984528789954,7,0.07011260487034135
lot_002,wafer_03,m1_litho,LITHO-M1,47.14045924997747,0.8403246146512386,502.97100551715556,16,0.15721814716598648
lot_002,wafer_03,m1_etch,ETCH-M1,46.10756808805075,1.9206300481621768,503.6670644923693,13,0.12857374224310217
lot_002,wafer_03,cmp,CMP-01,45.00688929536616,2.986543108699215,508.652844439968,6,0.0728444864500884
lot_002,wafer_04,gate_etch,ETCH-G01,47.87491454971096,2.995390383691386,501.0555794658754,7,0.06637128045592175
lot_002,wafer_04,contact_etch,ETCH-C01,46.64164500211847,3.038588521234132,524.4374272462638,11,0.10829310481888108
lot_002,wafer_04,m1_litho,LITHO-M1,46.15953239537723,2.0335054446285548,519.1099930985104,19,0.18840813962258124
lot_002,wafer_04,m1_etch,ETCH-M1,46.716521962236726,1.2882025414716027,507.85605814414805,8,0.076243581892279
lot_002,wafer_04,cmp,CMP-01,46.26370893484577,1.902550435081893,504.98680482312795,9,0.0957955689500315
lot_002,wafer_05,gate_etch,ETCH-G01,47.3399476482466,1.8193057204887064,517.682234124679,5,0.042044239565307374
lot_002,wafer_05,contact_etch,ETCH-C01,46.20432698032202,1.8282583864846678,526.3133417041946,13,0.11810308151421087
lot_002,wafer_05,m1_litho,LITHO-M1,45.96310633812982,1.5630292880961973,506.56642723270085,9,0.08292018853724734
lot_002,wafer_05,m1_etch,ETCH-M1,43.88333764941705,1.2582933415572986,520.8334418597766,10,0.10175364938282984
lot_002,wafer_05,cmp,CMP-01,48.003545103233186,1.9730759447584283,517.907263220876,5,0.057455973868278803
lot_002,wafer_06,gate_etch,ETCH-G01,45.6579885684644,2.587601728409705,524.2085546478972,5,0.04974525694996827
lot_002,wafer_06,contact_etch,ETCH-C01,44.695486308608295,0.8867169201685619,514.4275693712729,7,0.06395844961087145
lot_002,wafer_06,m1_litho,LITHO-M1,45.84667785267029,0.6779035381189591,521.611560028764,9,0.0980293700530409
lot_002,wafer_06,m1_etch,ETCH-M1,46.3005183804677,2.4530918739247367,507.88391746961315,9,0.0954648365421829
lot_002,wafer_06,cmp,CMP-01,44.35377278657343,1.3590597521400656,500.2962989826257,4,0.04018796005138999
lot_002,wafer_07,gate_etch,ETCH-G01,43.79301713665228,2.627816726181271,511.81206554371556,7,0.06493560400083428
lot_002,wafer_07,contact_etch,ETCH-C01,44.3016476764165,1.997754447126022,517.3291141449898,9,0.0889496483194313
lot_002,wafer_07,m1_litho,LITHO-M1,46.7622431897297,2.0332523133768317,504.4728271144074,13,0.13204034287280597
lot_002,wafer_07,m1_etch,ETCH-M1,45.99488746349435,2.0311598914101996,515.3362484169064,11,0.11113168272856623
lot_002,wafer_07,cmp,CMP-01,44.64790844500241,1.9134548948613146,508.48643646397306,14,0.13793213051358613
lot_002,wafer_08,gate_etch,ETCH-G01,46.292362837923044,1.923455540568336,508.65415597575543,8,0.06807854653761841
lot_002,wafer_08,contact_etch,ETCH-C01,45.166969048557924,1.6373380372473867,520.7777642515188,9,0.09565568735675467
lot_002,wafer_08,m1_litho,LITHO-M1,44.56490628127911,2.4329433858445215,512.4591322907385,14,0.1400738981164527
lot_002,wafer_08,m1_etch,ETCH-M1,47.06668022192814,1.2608079985802667,523.1860211538874,17,0.17271879793666622
lot_002,wafer_08,cmp,CMP-01,45.691709097842846,1.817310213894058,508.43485491660215,15,0.13540140071017837
lot_002,wafer_09,gate_etch,ETCH-G01,46.426447454849935,1.0753230015037902,517.1088092089157,5,0.04826284653958622
lot_002,wafer_09,contact_etch,ETCH-C01,44.452590232430744,2.2939917657285815,509.14141448236774,7,0.07885231134413687
lot_002,wafer_09,m1_litho,LITHO-M1,47.49285109020864,2.1150377131262523,510.0786554687808,8,0.07870355295052076
lot_002,wafer_09,m1_etch,ETCH-M1,45.673331641217004,2.3616519911987837,511.6132955792532,11,0.11983069737077216
lot_002,wafer_09,cmp,CMP-01,47.3237522366038,2.6100485661931385,518.1635885634599,5,0.05049483429783147
lot_002,wafer_10,gate_etch,ETCH-G01,44.24244535067274,2.444903942401034,507.94057837886635,5,0.04763788081067926
lot_002,wafer_10,contact_etch,ETCH-C01,45.666579674693786,2.117601690273439,516.6036065144681,7,0.07328610272911443
lot_002,wafer_10,m1_litho,LITHO-M1,44.06121973275956,2.3316985728602564,503.83636894284683,11,0.110337440869498
lot_002,wafer_10,m1_etch,ETCH-M1,47.21258606580733,1.6674605014412516,509.4795434441876,14,0.1324425009972501
lot_002,wafer_10,cmp,CMP-01,46.29873316392584,2.1695847181615155,512.7065566398118,9,0.0924479892713591
lot_002,wafer_11,gate_etch,ETCH-G01,45.570374913059226,2.783906991795847,512.542951782472,16,0.1500102413792335
lot_002,wafer_11,contact_etch,ETCH-C01,45.34665367108976,2.0017616330866828,506.2562403349602,7,0.07602425044295358
lot_002,wafer_11,m1_litho,LITHO-M1,46.68367923702279,2.2792944256335357,501.9252244083655,12,0.11869203102219247
lot_002,wafer_11,m1_etch,ETCH-M1,43.887952123977634,2.550503008918986,505.7723307803164,7,0.06362058207853533
lot_002,wafer_11,cmp,CMP-01,47.394445476960314,1.8887971156303724,523.3844448013534,7,0.06898626725828254
lot_002,wafer_12,gate_etch,ETCH-G01,45.299707875527915,1.847145789405964,504.469503464941,13,0.12484663705264923
lot_002,wafer_12,contact_etch,ETCH-C01,45.788602889028226,2.134328857758223,508.34356507734014,12,0.11724647102802982
lot_002,wafer_12,m1_litho,LITHO-M1,46.43659330938426,3.492956047204358,513.6497905862358,8,0.07960995659473057
lot_002,wafer_12,m1_etch,ETCH-M1,44.29365695209774,1.9346726814005035,499.20513308633747,10,0.10945419973837127
lot_002,wafer_12,cmp,CMP-01,45.5856247479227,1.269952038644831,520.3189680307457,5,0.05364711859759944
lot_002,wafer_13,gate_etch,ETCH-G01,46.55665722047421,1.033691303823867,507.8608758536226,4,0.031052332228744373
lot_002,wafer_13,contact_etch,ETCH-C01,44.19287914295326,2.4982357308723,507.26586720301964,3,0.031335644114050654
lot_002,wafer_13,m1_litho,LITHO-M1,45.70096537764265,1.5627821448189527,514.6940121635005,11,0.11155333131338764
lot_002,wafer_13,m1_etch,ETCH-M1,45.30349319906373,2.3004740692278483,512.8456640125465,14,0.1342385488624863
lot_002,wafer_13,cmp,CMP-01,47.909898955884806,1.7700785697594787,508.14969412290463,11,0.10928201893738684
lot_002,wafer_14,gate_etch,ETCH-G01,46.63994236870336,1.296705836939589,512.6542516315343,12,0.12416368696127462
lot_002,wafer_14,contact_etch,ETCH-C01,46.61662091597859,2.74227338335261,517.5586180569278,5,0.052015442997572124
lot_002,wafer_14,m1_litho,LITHO-M1,45.24491270292365,1.551274446542051,505.9010912895747,5,0.04716156074420779
lot_002,wafer_14,m1_etch,ETCH-M1,46.51111275815906,2.7254651940695074,504.62598381503517,10,0.0947200046453668
lot_002,wafer_14,cmp,CMP-01,47.438445517620686,1.9493341128330794,517.7807912840352,9,0.08072469492778331
lot_002,wafer_15,gate_etch,ETCH-G01,44.18038131239956,2.886488580385652,517.7646235866474,10,0.09990659128464749
lot_002,wafer_15,contact_etch,ETCH-C01,46.86017111358566,3.193861998277752,508.6664263811769,17,0.17724971384540178
lot_002,wafer_15,m1_litho,LITHO-M1,45.586817826602456,2.1457263238262057,510.06151325826016,9,0.09059473422422717
lot_002,wafer_15,m1_etch,ETCH-M1,46.39318414704651,1.5566764903636043,522.5369601174037,17,0.16858684864627
lot_002,wafer_15,cmp,CMP-01,46.41607287088145,0.8486486564101221,502.27362755417613,5,0.05216289443453809
lot_002,wafer_16,gate_etch,ETCH-G01,43.554225814966145,2.689883477634086,513.1689441139251,13,0.13161535348543482
lot_002,wafer_16,contact_etch,ETCH-C01,46.25258875050154,1.4648975328330038,507.5641743711282,10,0.09834193226820416
lot_002,wafer_16,m1_litho,LITHO-M1,46.843379557436336,1.0723123759562845,523.1378265506611,7,0.07462987151829983
lot_002,wafer_16,m1_etch,ETCH-M1,47.092105218999755,2.0033879753736623,522.7605771715124,9,0.0852747639266581
lot_002,wafer_16,cmp,CMP-01,45.50264737375855,0.5859923318502449,515.0863027949421,14,0.13150519271228361
lot_002,wafer_17,gate_etch,ETCH-G01,44.40820530596712,2.2869864687872696,515.671011185882,8,0.0803100722621656
lot_002,wafer_17,contact_etch,ETCH-C01,45.933626365703134,2.394150015396433,518.4717668127995,13,0.1280568201617969
lot_002,wafer_17,m1_litho,LITHO-M1,46.389710467318636,1.8534796601284211,519.0220234709882,8,0.08000763991724982
lot_002,wafer_17,m1_etch,ETCH-M1,44.47686564548955,1.9113739747284149,512.7579803938494,14,0.1356029902734065
lot_002,wafer_17,cmp,CMP-01,45.362889465280716,2.4046394259327695,492.3349887681643,12,0.10999701742115012
lot_002,wafer_18,gate_etch,ETCH-G01,46.714677671696926,1.6990153530607852,512.812309835771,14,0.13766824061062588
lot_002,wafer_18,contact_etch,ETCH-C01,47.8173386363286,1.9492420796118146,502.1799475075013,12,0.11619688903308836
lot_002,wafer_18,m1_litho,LITHO-M1,44.66726681915035,2.111047732310225,509.5632348139439,12,0.1213314916692125
lot_002,wafer_18,m1_etch,ETCH-M1,46.01568535424652,2.410495527352699,526.6467355482339,10,0.09795789951658956
lot_002,wafer_18,cmp,CMP-01,45.23435324679061,2.2009652349724766,517.2688780945474,16,0.15401760744411858
lot_002,wafer_19,gate_etch,ETCH-G01,45.589509096536915,1.1266164104598926,511.70801826412384,15,0.1530647237679167
lot_002,wafer_19,contact_etch,ETCH-C01,46.456476349393256,2.3369862013619778,504.3314596501143,15,0.16147808744853692
lot_002,wafer_19,m1_litho,LITHO-M1,46.60624489651793,2.1170302671913257,502.97443388942685,6,0.05575362256946516
lot_002,wafer_19,m1_etch,ETCH-M1,45.77338098169255,2.4141175538777673,506.8542269038772,9,0.09262162098456247
lot_002,wafer_19,cmp,CMP-01,48.5946629825404,2.049465290724782,507.1698107580844,11,0.10832050630135022
lot_002,wafer_20,gate_etch,ETCH-G01,46.73060658605639,0.7606172413394365,504.05502957517916,14,0.1449608679622819
lot_002,wafer_20,contact_etch,ETCH-C01,46.92212786868559,1.4243924395875907,517.5123779892443,12,0.11786410448412385
lot_002,wafer_20,m1_litho,LITHO-M1,46.584963453162715,2.556084242402109,508.2581516164062,10,0.09646558950400846
lot_002,wafer_20,m1_etch,ETCH-M1,47.01273627147623,2.6810673712587727,519.0546533885608,10,0.1034969206702491
lot_002,wafer_20,cmp,CMP-01,46.524915860792376,1.6248227589194277,502.7289071379316,13,0.13469637063946457
lot_003,wafer_01,gate_etch,ETCH-G01,45.957306858346094,2.4665388530194474,529.752622407079,5,0.046394125803365854
lot_003,wafer_01,contact_etch,ETCH-C01,46.04274516474983,2.1486456488351116,512.542844132786,12,0.12283499233766607
lot_003,wafer_01,m1_litho,LITHO-M1,45.54021722165157,0.9593148944594196,503.06806079598465,12,0.118848875315953
lot_003,wafer_01,m1_etch,ETCH-M1,46.769027770488776,2.307612869163946,523.989899059009,10,0.09978046589605089
lot_003,wafer_01,cmp,CMP-01,48.067425295297255,1.6205650281506698,508.8176214714936,9,0.09583588273055264
lot_003,wafer_02,gate_etch,ETCH-G01,46.167732484572966,1.294919852202866,502.58750008010117,9,0.08180089188218603
lot_003,wafer_02,contact_etch,ETCH-C01,45.33915666181841,2.1390141035373693,500.7990175553578,16,0.16117044645215933
lot_003,wafer_02,m1_litho,LITHO-M1,45.637445154805114,2.0995715630063794,504.47333370326726,7,0.07286707038452735
lot_003,wafer_02,m1_etch,ETCH-M1,45.37611828769038,1.4507586719540266,518.9584737604013,8,0.08146705822708596
lot_003,wafer_02,cmp,CMP-01,44.8482563187479,1.7679102546967391,522.184030539605,9,0.08985273569921985
lot_003,wafer_03,gate_etch,ETCH-G01,47.55330762049117,1.0751619455793895,508.2061647777989,9,0.08376236711428361
lot_003,wafer_03,contact_etch,ETCH-C01,46.76520799645925,3.207430587535572,523.0336770439834,11,0.10992409037930946
lot_003,wafer_03,m1_litho,LITHO-M1,46.232555200418474,2.6379684170476336,513.4285084737911,16,0.15854338827313963
lot_003,wafer_03,m1_etch,ETCH-M1,47.37764535485055,1.2312474633925286,522.2375602985114,11,0.10827041953802834
lot_003,wafer_03,cmp,CMP-01,44.8597100161734,2.33283685484671,502.72833904438056,9,0.08174654427637662
lot_003,wafer_04,gate_etch,ETCH-G01,46.1632695616013,1.0615425051212446,499.65044870476646,11,0.12465479574054122
lot_003,wafer_04,contact_etch,ETCH-C01,46.207423971016794,3.3511031264401616,523.9775805321254,7,0.07289268823003915
lot_003,wafer_04,m1_litho,LITHO-M1,44.4039177764817,1.8190683933917877,518.9244446856585,10,0.09598127540856426
lot_003,wafer_04,m1_etch,ETCH-M1,45.918629594343486,1.4600230326200565,498.73595365946954,14,0.14415196225596427
lot_003,wafer_04,cmp,CMP-01,46.49187456565533,1.5529100104959968,515.7157709332224,11,0.11470625629677801
lot_003,wafer_05,gate_etch,ETCH-G01,45.165794537056485,0.7317885515573499,513.9166175111146,12,0.11720796336582436
lot_003,wafer_05,contact_etch,ETCH-C01,44.679648669943504,1.928104097194092,510.072448075668,9,0.08819911797743167
lot_003,wafer_05,m1_litho,LITHO-M1,45.322599571924364,1.9305487926385894,517.066111373233,14,0.14435065265242442
lot_003,wafer_05,m1_etch,ETCH-M1,46.25453907340524,2.5022936294633538,496.330020680001,2,0.012810695692094087
lot_003,wafer_05,cmp,CMP-01,45.68231884220639,2.68369722832621,514.9052564523621,11,0.09708147282435726
lot_003,wafer_06,gate_etch,ETCH-G01,45.595912546379495,2.629702048960152,519.5101949416741,14,0.1379284545031471
lot_003,wafer_06,contact_etch,ETCH-C01,46.188923608018314,2.6615887849982505,516.7296131073792,10,0.0915669973368708
lot_003,wafer_06,m1_litho,LITHO-M1,44.91831322680489,1.9568063275603007,524.867762135838,7,0.07537390408931298
lot_003,wafer_06,m1_etch,ETCH-M1,44.0096055122163,2.358685315085131,512.2027084444667,11,0.12089154739900787
lot_003,wafer_06,cmp,CMP-01,47.17650135794741,1.4266318257956325,508.4990428538653,6,0.05992311877258545
lot_003,wafer_07,gate_etch,ETCH-G01,46.963290768681986,1.4515766169749789,518.5496726123672,9,0.10307843992968427
lot_003,wafer_07,contact_etch,ETCH-C01,46.050302712794405,2.599003817676298,507.2965702044349,7,0.06656685919795424
lot_003,wafer_07,m1_litho,LITHO-M1,48.18171615685548,1.0824436653208822,499.90217987483726,7,0.07337183470619442
