lot,wafer,step,tool_id,cd_nm,overlay_nm,film_A,defect_count,defect_density
lot_001,wafer_09,gate_etch,ETCH-G01,46.43284298346166,1.7539270236207578,501.6861531406524,14,0.1444747079059254
lot_001,wafer_09,contact_etch,ETCH-C01,46.17816980745361,2.7616788416652898,513.6230510574404,12,0.1148980989086895
lot_001,wafer_09,m1_litho,LITHO-M1,45.99439131175014,2.2650625888911695,509.7007448029751,10,0.09870520532369838
lot_001,wafer_09,m1_etch,ETCH-M1,44.35260474681279,2.151511326221662,511.56101380118895,9,0.09015792501638134
lot_001,wafer_09,cmp,CMP-01,47.190356182253474,1.5863087276697982,511.8530225867996,11,0.10083746753744591
lot_001,wafer_10,gate_etch,ETCH-G01,47.15139699330608,1.6664251818855629,506.65696633874813,5,0.05557576590482371
lot_001,wafer_10,contact_etch,ETCH-C01,45.443788239211244,1.520774412667153,499.71694156700534,17,0.16475190706096382
lot_001,wafer_10,m1_litho,LITHO-M1,45.17591662404398,2.9202200674057743,521.0232492621113,4,0.036027305512946986
lot_001,wafer_10,m1_etch,ETCH-M1,46.94949905655889,2.5466297660439032,501.39808682128387,11,0.12066521020640465
lot_001,wafer_10,cmp,CMP-01,46.5357209919003,1.6113702912616628,511.560250316807,12,0.12487271155710213
lot_001,wafer_11,gate_etch,ETCH-G01,44.954640464713165,2.2455347241847208,522.820644233019,15,0.1430686635010885
lot_001,wafer_11,contact_etch,ETCH-C01,45.688627515830184,2.509990883498668,518.3465028776773,15,0.1449586498288124
lot_001,wafer_11,m1_litho,LITHO-M1,47.16948165194105,2.2397709462095534,519.8222079810795,10,0.09497762108413078
lot_001,wafer_11,m1_etch,ETCH-M1,45.50302469771692,1.3022365432184164,507.3253137811423,12,0.12425285065381442
lot_001,wafer_11,cmp,CMP-01,45.58643830766997,1.9755889505711488,516.3717806976225,14,0.13017244969786038
lot_001,wafer_12,gate_etch,ETCH-G01,44.5719654205989,2.043708871908331,505.8817549677657,0,0.014097490704434959
lot_001,wafer_12,contact_etch,ETCH-C01,45.155830215767345,2.270932617643632,521.6287082359494,6,0.06786519353954837
lot_001,wafer_12,m1_litho,LITHO-M1,45.441078035777366,1.8737462011441743,510.2415501782505,16,0.17217726738580996
lot_001,wafer_12,m1_etch,ETCH-M1,46.09314430520384,2.311763950463596,507.60411500915563,8,0.07661396193012673
lot_001,wafer_12,cmp,CMP-01,45.59212995524049,1.5882486081993286,506.06681007715855,12,0.12371789809064714
lot_001,wafer_13,gate_etch,ETCH-G01,45.03659661583794,1.7946120757561228,515.0442454528024,15,0.145705366820568
lot_001,wafer_13,contact_etch,ETCH-C01,46.526576650936235,1.032646125020972,514.7883446889128,7,0.0667700630174626
lot_001,wafer_13,m1_litho,LITHO-M1,47.507938444922935,1.94274792639803,503.53773876845116,7,0.06582667697563352
lot_001,wafer_13,m1_etch,ETCH-M1,46.41744425600254,2.2577606195343476,515.9877816912815,9,0.09504329061285749
lot_001,wafer_13,cmp,CMP-01,44.22604023216448,1.9679993731910557,521.5829029433837,15,0.14694889494257377
lot_001,wafer_14,gate_etch,ETCH-G01,46.3306845481616,2.031638559796644,508.6073201907217,7,0.06215121928699629
lot_001,wafer_14,contact_etch,ETCH-C01,46.5138067624998,3.3974431985915707,508.47958264827156,14,0.12613943304797037
lot_001,wafer_14,m1_litho,LITHO-M1,46.27641564156627,2.3691601482151414,508.3042703008655,10,0.09310391788976692
lot_001,wafer_14,m1_etch,ETCH-M1,45.346300995768416,2.613524828324268,513.8861472560894,6,0.0592673320820249
lot_001,wafer_14,cmp,CMP-01,46.49884391666698,2.040497944055209,508.47184556845633,8,0.08509162029755947
lot_001,wafer_15,gate_etch,ETCH-G01,46.3960730948802,2.310413606099411,516.2716174212662,4,0.03918243302185293
lot_001,wafer_15,contact_etch,ETCH-C01,45.88711346356229,1.916771491453835,502.7438746276205,9,0.0942817466203136
lot_001,wafer_15,m1_litho,LITHO-M1,47.135406920714914,1.4768587232842254,523.0614389870485,18,0.1806533129451795
lot_001,wafer_15,m1_etch,ETCH-M1,46.41868570896135,1.2985567098078215,514.6339712321345,5,0.05372737252982813
lot_001,wafer_15,cmp,CMP-01,44.261555518748146,3.2583808872026045,519.6888009463389,9,0.08534452401698589
lot_001,wafer_16,gate_etch,ETCH-G01,44.59898567816799,0.3491131141618813,505.38733009173876,10,0.09904506786115846
lot_001,wafer_16,contact_etch,ETCH-C01,43.52055408383187,2.065609697974974,518.1703921451611,8,0.08137866025581564
lot_001,wafer_16,m1_litho,LITHO-M1,44.906964452689216,1.0275480887336785,500.9662792107452,7,0.07709665983378482
lot_001,wafer_16,m1_etch,ETCH-M1,46.17059866583758,0.8812348978751223,520.060956422708,14,0.14093631805359386
lot_001,wafer_16,cmp,CMP-01,46.91775199092732,2.196894907428587,510.45048477720275,10,0.09524521837755218
lot_001,wafer_17,gate_etch,ETCH-G01,44.09073599261539,2.534662756485897,514.7269664346927,9,0.08807461776686909
lot_001,wafer_17,contact_etch,ETCH-C01,47.555619140167174,2.0485659190666134,505.80693000179247,7,0.07102004879674582
lot_001,wafer_17,m1_litho,LITHO-M1,46.75128583286543,1.933690940018135,517.1006356691726,5,0.044432893591021275
lot_001,wafer_17,m1_etch,ETCH-M1,45.29884132561133,1.5693860467483178,504.72953307940315,4,0.05006563129041216
lot_001,wafer_17,cmp,CMP-01,44.94673043984262,2.5738430202610365,520.118435249815,9,0.09854241921876572
lot_001,wafer_18,gate_etch,ETCH-G01,47.12768292091218,1.7624925356701828,497.4629675980143,11,0.11664356283915794
lot_001,wafer_18,contact_etch,ETCH-C01,45.80724855929826,1.3463499042671567,506.659106489321,4,0.03666390467659128
lot_001,wafer_18,m1_litho,LITHO-M1,45.85004776012914,2.65058684251815,502.7103762974726,5,0.049261290308766754
lot_001,wafer_18,m1_etch,ETCH-M1,44.977187701318094,1.136630196983416,507.997181891189,3,0.023557391915307813
lot_001,wafer_18,cmp,CMP-01,47.488886789073405,2.0857431466754313,512.34493005836,16,0.16687375264356258
lot_001,wafer_19,gate_etch,ETCH-G01,46.4714640345103,2.3595483237648693,505.31950054561474,13,0.13188833286063265
lot_001,wafer_19,contact_etch,ETCH-C01,47.295297420769174,2.363799491152344,519.8572091259421,16,0.14657035354930256
lot_001,wafer_19,m1_litho,LITHO-M1,47.704319742733084,1.394592166412052,487.6442403616209,10,0.09436978856088558
lot_001,wafer_19,m1_etch,ETCH-M1,47.94695689849094,1.7426864742745136,505.36635311472935,6,0.0582784640415563
lot_001,wafer_19,cmp,CMP-01,48.40526886743459,1.8536139462879762,513.8903970656628,12,0.12488148004004632
lot_001,wafer_20,gate_etch,ETCH-G01,47.18055308538368,1.6638079258650131,507.78325206581127,9,0.09383848351132806
lot_001,wafer_20,contact_etch,ETCH-C01,46.82986823650212,3.8230218794032593,514.502163945139,9,0.09175233859911923
lot_001,wafer_20,m1_litho,LITHO-M1,45.35313787809825,1.2891435797401716,511.5800064061624,13,0.12628184489144212
lot_001,wafer_20,m1_etch,ETCH-M1,43.766346829136914,2.458764212908046,507.0180214156067,10,0.10371074623355445
lot_001,wafer_20,cmp,CMP-01,47.13558597034889,1.276892277533629,515.7627525726474,11,0.11653555494699958
lot_002,wafer_01,gate_etch,ETCH-G01,47.02406137861307,1.2756626067619794,518.3111622167354,1,0.008408339111099755
lot_002,wafer_01,contact_etch,ETCH-C01,46.04265792138985,2.593956628240243,510.73829765674606,14,0.14190149919350695
lot_002,wafer_01,m1_litho,LITHO-M1,45.708808603825595,2.3152480438183085,515.3627424919872,13,0.13268338215380945
lot_002,wafer_01,m1_etch,ETCH-M1,47.47615853395233,2.476606128966601,507.95267716195536,11,0.11311615428158014
lot_002,wafer_01,cmp,CMP-01,47.70100060100483,1.7020679271588146,511.981655364477,8,0.07923583923363983
lot_002,wafer_02,gate_etch,ETCH-G01,45.84761631126398,1.986796319435159,519.5046743421929,6,0.06771926192017896
lot_002,wafer_02,contact_etch,ETCH-C01,45.51451195158485,1.566681753019273,510.536277657548,6,0.05890212148668405
lot_002,wafer_02,m1_litho,LITHO-M1,45.4306372115081,1.429922131618932,513.0190553124351,13,0.12395889270602004
lot_002,wafer_02,m1_etch,ETCH-M1,46.94765496975093,1.5117283289056822,517.9140111361598,5,0.058398441916455435
lot_002,wafer_02,cmp,CMP-01,44.309172170034245,1.032261979050722,521.4758725700289,9,0.08862659594597884
lot_002,wafer_03,gate_etch,ETCH-G01,45.95413703983315,2.1324617721922117,504.0396419124706,11,0.09763812283116119
lot_002,wafer_03,contact_etch,ETCH-C01,46.31558789468918,2.010367771936073,513.6263703195057,7,0.0708418664316193
lot_002,wafer_03,m1_litho,LITHO-M1,45.589304344222896,1.3195560802284132,511.14015856387607,9,0.08520049137519059
lot_002,wafer_03,m1_etch,ETCH-M1,47.18970756884063,1.8950613433330386,509.07561144895584,6,0.05455498636138608
lot_002,wafer_03,cmp,CMP-01,45.69080074279757,3.0288760174777747,520.4970324763061,14,0.14327353365478313
lot_002,wafer_04,gate_etch,ETCH-G01,45.651052870166914,1.3079657470476367,512.9694211069071,7,0.0750471835456715
lot_002,wafer_04,contact_etch,ETCH-C01,47.07210825349309,1.4981042745995892,522.1611693545659,10,0.10132877395912071
lot_002,wafer_04,m1_litho,LITHO-M1,45.11619763073163,1.3782767620157008,507.7365221896987,7,0.061572399260589404
lot_002,wafer_04,m1_etch,ETCH-M1,47.78850428076214,0.8443627628115984,511.7696876954257,13,0.1289459585082573
lot_002,wafer_04,cmp,CMP-01,46.09009064052195,0.9891963485391095,499.73067158707835,7,0.05710586186290115
lot_002,wafer_05,gate_etch,ETCH-G01,47.18870044918931,2.953488008453402,508.90878254928805,14,0.1404450510342127
lot_002,wafer_05,contact_etch,ETCH-C01,45.980338224595975,2.490526658819254,501.4460419359016,5,0.052852459657620136
lot_002,wafer_05,m1_litho,LITHO-M1,45.87811628993223,2.64500350004884,515.551351161294,17,0.16706995870689423
lot_002,wafer_05,m1_etch,ETCH-M1,46.42713073954276,2.2262499905680344,506.22530214317214,11,0.10293459445665354
lot_002,wafer_05,cmp,CMP-01,46.430815215410014,2.3147975890476573,518.6182279202359,16,0.1569162331035982
lot_002,wafer_06,gate_etch,ETCH-G01,46.70514808491925,1.4545351040133025,505.6696580636846,9,0.09007680984615615
lot_002,wafer_06,contact_etch,ETCH-C01,46.808891179551516,2.299077184029636,519.513975676203,12,0.11164028131305222
lot_002,wafer_06,m1_litho,LITHO-M1,44.95885140222947,2.793220126311992,510.61614726979695,12,0.1202259249531523
lot_002,wafer_06,m1_etch,ETCH-M1,45.45580092433016,2.3151021100796125,515.3898215310766,9,0.09751594510349229
lot_002,wafer_06,cmp,CMP-01,46.39936566836208,1.8874508385444002,506.0907517383468,8,0.07153183539552144
lot_002,wafer_07,gate_etch,ETCH-G01,48.755304199384724,1.2479844256320434,499.4106341640351,10,0.10967582229057492
lot_002,wafer_07,contact_etch,ETCH-C01,44.74769899417569,1.8037259717560685,503.73042555832666,7,0.07413806533794615
lot_002,wafer_07,m1_litho,LITHO-M1,45.18842228778984,1.329864696866346,511.26071087530283,13,0.12381561729926246
lot_002,wafer_07,m1_etch,ETCH-M1,47.264236572790246,2.2683614137676322,520.7534962521013,17,0.1490598526922425
lot_002,wafer_07,cmp,CMP-01,44.43203224031592,2.1212966087579,512.5630588275851,12,0.11299513426476951
lot_002,wafer_08,gate_etch,ETCH-G01,46.81565778777656,1.9781228988761799,506.4206352836823,10,0.10229526099477325
lot_002,wafer_08,contact_etch,ETCH-C01,46.99613769843783,2.3714467198361477,510.9761845085,6,0.06016612725386076
lot_002,wafer_08,m1_litho,LITHO-M1,45.4773219559979,3.391250031695165,507.11094939156857,9,0.09212539826264804
lot_002,wafer_08,m1_etch,ETCH-M1,47.41057335412367,1.628963080581991,514.2648500373065,13,0.1372788310590176
lot_002,wafer_08,cmp,CMP-01,47.184054035780605,2.1912813590440816,504.6311364940932,8,0.0826467060524542
lot_002,wafer_09,gate_etch,ETCH-G01,47.002721878445485,1.451411021251932,503.12125649468175,5,0.04824662153273349
lot_002,wafer_09,contact_etch,ETCH-C01,44.82129104664816,2.7895088301973163,527.4773042971843,12,0.11951679008140217
lot_002,wafer_09,m1_litho,LITHO-M1,44.70079443294441,2.0530462320678646,505.5367795931514,10,0.09118687709138204
lot_002,wafer_09,m1_etch,ETCH-M1,45.27330681974458,2.1396723216754463,513.7207450571699,8,0.08435355123559277
lot_002,wafer_09,cmp,CMP-01,46.416045285278194,1.4350447000061635,503.97735455571734,9,0.09698764505392789
lot_002,wafer_10,gate_etch,ETCH-G01,46.38679013394405,2.491700448126742,505.7110654183314,10,0.09774004733380862
lot_002,wafer_10,contact_etch,ETCH-C01,46.358011915010486,1.206622791815331,508.93660059366186,11,0.10562164861877374
lot_002,wafer_10,m1_litho,LITHO-M1,46.53681850497751,2.189269693706127,512.1954596394319,8,0.07803848676788092
lot_002,wafer_10,m1_etch,ETCH-M1,46.39393551587895,0.6882788521786627,511.3828146223614,8,0.08161444362577905
lot_002,wafer_10,cmp,CMP-01,44.58739669401405,2.9589388545266777,520.7678852069084,8,0.09069163125132887
lot_002,wafer_11,gate_etch,ETCH-G01,45.23341699572616,1.5831828338579954,502.23338418363545,8,0.08326966871137037
lot_002,wafer_11,contact_etch,ETCH-C01,42.73523930972705,1.8278214846341216,514.0850925456326,7,0.07024266199134563
lot_002,wafer_11,m1_litho,LITHO-M1,45.03847651825088,2.066326427336589,510.20969430732174,9,0.0796534597333087
lot_002,wafer_11,m1_etch,ETCH-M1,46.03414170178493,1.211889286025488,519.8113684011868,12,0.12731919716235277
lot_002,wafer_11,cmp,CMP-01,47.70447099479513,2.537159092640543,513.1421339212058,10,0.09680405921271089
lot_002,wafer_12,gate_etch,ETCH-G01,46.48400931803016,2.8442340088950884,528.0142383931059,9,0.08066277463693754
lot_002,wafer_12,contact_etch,ETCH-C01,45.72547600813749,2.567263156521128,497.3565984266372,15,0.14883442511365358
lot_002,wafer_12,m1_litho,LITHO-M1,45.71100597572611,2.633318246957887,501.47336100272236,13,0.126209226768771
lot_002,wafer_12,m1_etch,ETCH-M1,46.56869440774249,1.3134488605963153,509.7526831191405,10,0.10502499811659576
lot_002,wafer_12,cmp,CMP-01,46.374320247972804,1.762533910562271,516.9723873496816,10,0.09499341057392921
lot_002,wafer_13,gate_etch,ETCH-G01,45.46184576953219,2.5054708371364143,518.2881609565744,20,0.1990748180158367
lot_002,wafer_13,contact_etch,ETCH-C01,47.04469378379785,1.5319667089750235,508.68635535951495,8,0.09262651618665745
lot_002,wafer_13,m1_litho,LITHO-M1,46.06437155785645,2.6793938947999356,497.8605313036164,10,0.10422600690304977
lot_002,wafer_13,m1_etch,ETCH-M1,46.68744946646617,0.898995593473052,492.98163241128196,9,0.09144095719560418
lot_002,wafer_13,cmp,CMP-01,45.77564533396649,1.637352916629065,517.1923083107563,10,0.09092687421858338
lot_002,wafer_14,gate_etch,ETCH-G01,48.16862434718276,2.389155841427757,523.3984607820032,6,0.06183029951086915
lot_002,wafer_14,contact_etch,ETCH-C01,46.39204580015912,2.4531111744462653,520.0795680386948,3,0.029741222483361335
lot_002,wafer_14,m1_litho,LITHO-M1,46.45738939721063,2.422265487207869,493.0321961871614,13,0.12056694927759753
lot_002,wafer_14,m1_etch,ETCH-M1,45.7709969257103,1.8153879002636795,512.568975896283,12,0.12754313613890952
lot_002,wafer_14,cmp,CMP-01,45.19018309477977,2.2529573199113067,500.98445145827293,14,0.13456596867958545
lot_002,wafer_15,gate_etch,ETCH-G01,48.36123328031553,2.805325368510057,503.8581900859366,6,0.066911209837058
lot_002,wafer_15,contact_etch,ETCH-C01,46.108562907647254,2.0656356370471602,506.84617448395966,16,0.16458865935117312
lot_002,wafer_15,m1_litho,LITHO-M1,46.712079402574346,2.331336173984983,512.331172800774,6,0.06708535631168111
lot_002,wafer_15,m1_etch,ETCH-M1,43.94166626812894,2.0385956761055755,519.4760847519796,11,0.10265239378725118
lot_002,wafer_15,cmp,CMP-01,47.41226842843131,2.04542362746502,515.3415239524626,14,0.13310538337795397
lot_002,wafer_16,gate_etch,ETCH-G01,44.993491343358585,2.5111099059534654,511.82819865428644,13,0.13670393833457825
lot_002,wafer_16,contact_etch,ETCH-C01,45.772312709988924,1.102728902476565,504.9367721554093,11,0.10737674271596608
lot_002,wafer_16,m1_litho,LITHO-M1,47.03814259494857,1.8361851091972587,510.01788017969716,12,0.11382147564524642
lot_002,wafer_16,m1_etch,ETCH-M1,46.68927109733631,2.3975994347806835,517.1752417280993,14,0.1402450780879897
lot_002,wafer_16,cmp,CMP-01,45.71390769368567,2.62083385390238,503.4562458211287,3,0.025190692671330853
lot_002,wafer_17,gate_etch,ETCH-G01,45.48293898858576,2.4710408501533303,522.7061632716633,12,0.1164381002396902
lot_002,wafer_17,contact_etch,ETCH-C01,45.34271529465906,2.973167716051509,521.0195930398248,11,0.1106408744866476
lot_002,wafer_17,m1_litho,LITHO-M1,46.83094239650464,1.414335338610845,513.6602272922304,13,0.1354946976039872
lot_002,wafer_17,m1_etch,ETCH-M1,45.850699703432966,1.671357265891685,508.34327967729956,9,0.09940193790203421
lot_002,wafer_17,cmp,CMP-01,44.507226853229426,1.6643609545782583,518.9164005081117,16,0.1574138298986137
lot_002,wafer_18,gate_etch,ETCH-G01,48.332094014460246,2.617833918770618,509.3398517971349,5,0.048551196873309735
lot_002,wafer_18,contact_etch,ETCH-C01,44.72389634401486,2.4619910957545934,518.226052763107,14,0.14098017592749224
lot_002,wafer_18,m1_litho,LITHO-M1,46.584397310077314,1.1984971712781993,510.07549718127865,10,0.09277700415723006
lot_002,wafer_18,m1_etch,ETCH-M1,47.87427078479053,0.8969177897037999,508.37936550883626,11,0.11128577322170875
lot_002,wafer_18,cmp,CMP-01,46.69636513243279,1.8039898009315443,526.4006457399826,15,0.15817000201359083
lot_002,wafer_19,gate_etch,ETCH-G01,44.81244265067787,2.296624806149209,520.7360500227785,2,0.020833205567252155
lot_002,wafer_19,contact_etch,ETCH-C01,46.66011201210032,3.332497696259858,510.45545560456196,9,0.09372732763393082
lot_002,wafer_19,m1_litho,LITHO-M1,42.959008708099766,1.9669628624296507,526.8204019998087,8,0.083651671995536
lot_002,wafer_19,m1_etch,ETCH-M1,47.23254192327338,3.1865997842741987,496.0970750562264,10,0.0957401852547325
lot_002,wafer_19,cmp,CMP-01,49.601934282251634,2.8542420976035343,499.46370895574535,13,0.1327847791317846
lot_002,wafer_20,gate_etch,ETCH-G01,47.599963230621725,2.5758144198522785,525.336552327421,10,0.09629380359761265
lot_002,wafer_20,contact_etch,ETCH-C01,46.99657305154038,2.7363602988634677,512.7237578797777,17,0.16847292846075348
lot_002,wafer_20,m1_litho,LITHO-M1,47.3447789373,1.4659564826847609,512.0379554895394,15,0.15712373693915108
lot_002,wafer_20,m1_etch,ETCH-M1,45.06286576755424,1.9651080662866074,507.88046715114297,6,0.058930577530040655
lot_002,wafer_20,cmp,CMP-01,45.737731518462375,2.098435878169092,517.1330258969151,4,0.04000674413199031
lot_003,wafer_01,gate_etch,ETCH-G01,46.33820328104382,1.8612632885087144,520.4779597800592,10,0.10859752807899262
lot_003,wafer_01,contact_etch,ETCH-C01,46.07214216353089,2.2143240242858626,519.9349403619223,8,0.0862915117873223
lot_003,wafer_01,m1_litho,LITHO-M1,44.90141351463728,1.9976433523222936,511.4466338789094,13,0.1228704369714058
lot_003,wafer_01,m1_etch,ETCH-M1,45.53523452143067,1.0443111774521383,512.0375648665661,13,0.12602361990875313
lot_003,wafer_01,cmp,CMP-01,45.824045706446505,2.115283040378097,520.9215908584731,3,0.028369664965803343
lot_003,wafer_02,gate_etch,ETCH-G01,44.93260172058652,1.9283556298393452,516.7392924206874,7,0.07116536989312841
lot_003,wafer_02,contact_etch,ETCH-C01,47.10640162189644,2.1240751879831077,507.2235396673878,10,0.09478087884754884
lot_003,wafer_02,m1_litho,LITHO-M1,45.276679036074064,2.930168602031545,523.7140115742736,2,0.01837607439728399
lot_003,wafer_02,m1_etch,ETCH-M1,46.17838235462831,1.5187952067118828,519.5681460963142,9,0.09225912345477211
lot_003,wafer_02,cmp,CMP-01,47.85861201755582,2.1910095886493512,506.6942342128973,10,0.1086265975195394
lot_003,wafer_03,gate_etch,ETCH-G01,45.88813092450442,1.9156409039563853,504.3934267863453,12,0.11418517086429171
lot_003,wafer_03,contact_etch,ETCH-C01,45.4680207584686,1.9433554163491422,509.92731116166175,11,0.11344269402950617
lot_003,wafer_03,m1_litho,LITHO-M1,46.186692591363666,1.8209810928550327,521.6007728568696,16,0.1648453440426092
lot_003,wafer_03,m1_etch,ETCH-M1,46.71964282850019,3.005644025575682,523.9284438630576,10,0.09849712588296666
lot_003,wafer_03,cmp,CMP-01,46.01660324584441,1.4964176535398725,508.5849364174898,4,0.03787392572228863
lot_003,wafer_04,gate_etch,ETCH-G01,45.46151472240963,1.2113451467397112,511.51244857296285,12,0.11171957841253427
lot_003,wafer_04,contact_etch,ETCH-C01,46.443077833304024,2.4545614677787797,511.3602724532893,8,0.07408013659827037
lot_003,wafer_04,m1_litho,LITHO-M1,45.92115128050276,1.4205380758739565,511.93574590353535,4,0.03904571421097635
lot_003,wafer_04,m1_etch,ETCH-M1,45.44690001805215,3.269852196294229,516.3453833158015,12,0.11836858876325171
lot_003,wafer_04,cmp,CMP-01,46.30278627758584,2.5799967009512677,522.1742715688847,9,0.0957223531986092
lot_003,wafer_05,gate_etch,ETCH-G01,48.11402142870453,1.9640427822500064,519.2703012809081,10,0.10666381282137558
lot_003,wafer_05,contact_etch,ETCH-C01,46.6661958072601,2.8634090414650437,508.7992618991128,14,0.13559802479590108
lot_003,wafer_05,m1_litho,LITHO-M1,44.97992490620388,1.3737881395119804,525.6576298604973,10,0.09793665007331823
lot_003,wafer_05,m1_etch,ETCH-M1,46.586037199417355,2.4816353114673695,510.68525430395886,7,0.07407691831473275
lot_003,wafer_05,cmp,CMP-01,45.95123367622448,1.4198569960714007,499.65718484809724,10,0.09828799580965936
lot_003,wafer_06,gate_etch,ETCH-G01,46.05370534225995,2.315659939806881,500.26999939300055,11,0.10950927043868545
lot_003,wafer_06,contact_etch,ETCH-C01,45.448810092207964,3.3104076943129717,517.9696370845874,5,0.04331941952611015
lot_003,wafer_06,m1_litho,LITHO-M1,46.63069628660347,3.361945465264893,504.59521417767604,9,0.08784915722664677
lot_003,wafer_06,m1_etch,ETCH-M1,45.70257849212911,1.2079754911590512,521.3999833722944,13,0.1251636944392711
lot_003,wafer_06,cmp,CMP-01,43.59305786208776,1.8237175383047766,503.892100600351,12,0.1265624539177448
lot_003,wafer_07,gate_etch,ETCH-G01,47.299261380171,0.776306824482601,510.7657050957657,9,0.08480728529967259
lot_003,wafer_07,contact_etch,ETCH-C01,46.06347544040503,2.0853363973729757,519.1459701807404,4,0.03522471981804019
lot_003,wafer_07,m1_litho,LITHO-M1,46.665334229056135,2.843375974101628,497.4985238483246,9,0.08995073571280121
